SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
3748,25610,Herons,Cochlearius cochlearius,Boat-billed Heron,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.86E7,Unknown,estimated,Decreasing,suspected
3744,25810,Herons,Calherodius leuconotus,White-backed Night Heron,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.09E7,Unknown,suspected,Decreasing,inferred
3741,25870,Herons,Nyctanassa violacea,Yellow-crowned Night Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.62E7,Unknown,estimated,Stable,suspected
3731,25940,Herons,Ardeola ralloides,Squacco Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,5.43E7,Unknown,estimated,Unknown,suspected
3723,26080,Herons,Ardea insignis,White-bellied Heron,CR,False,False,False,True,False,Not a migrant,True,True,False,0,C2a(i),165000.0,50-249,estimated,Decreasing,inferred
3713,26320,Herons,Egretta sacra,Pacific Reef-egret,LC,False,False,False,True,False,Full migrant,True,False,True,0,,8.88E7,Unknown,estimated,Stable,suspected
3700,27020,Cormorants,Phalacrocorax featherstoni,Pitt Island Shag,EN,False,False,True,True,False,Not a migrant,True,False,True,22,A2bde+3bde+4bde; C1+2a(ii),13400.0,868,estimated,Decreasing,estimated
3699,27010,Cormorants,Phalacrocorax punctatus,Spotted Shag,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,516000.0,Unknown,estimated,Unknown,not applicable
3698,26730,Cormorants,Poikilocarbo gaimardi,Red-legged Cormorant,NT,False,False,True,True,False,Not a migrant,True,False,True,0,A2bde+3bde+4bde,4280000.0,19400-20300,estimated,Decreasing,suspected
3697,26910,Cormorants,Gulosus aristotelis,European Shag,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.76E7,Unknown,estimated,Decreasing,suspected
3695,26890,Cormorants,Urile urile,Red-faced Cormorant,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,4260000.0,Unknown,estimated,Decreasing,suspected
3694,26740,Cormorants,Leucocarbo magellanicus,Rock Shag,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1310000.0,Unknown,estimated,Unknown,not applicable
3693,26820,Cormorants,Leucocarbo ranfurlyi,Bounty Islands Shag,VU,False,False,True,True,False,Not a migrant,True,False,True,1,D1+2,2100.0,874-975,estimated,Stable,estimated
3692,26830,Cormorants,Leucocarbo colensoi,Auckland Islands Shag,VU,False,False,True,True,False,Not a migrant,True,False,True,17,D2,5900.0,3000,estimated,Stable,suspected
3691,26800,Cormorants,Leucocarbo onslowi,Chatham Islands Shag,CR,False,False,True,True,False,Not a migrant,True,False,True,1,A2bcde+3bcde+4bcde,8600.0,710,estimated,Decreasing,suspected
3690,26790,Cormorants,Leucocarbo chalconotus,Stewart Island Shag,VU,False,False,True,True,False,Not a migrant,True,False,True,45,C2a(i),52900.0,3300-5300,estimated,Decreasing,observed
3689,26780,Cormorants,Leucocarbo carunculatus,Rough-faced Shag,VU,False,False,True,True,False,Not a migrant,True,False,True,56,D1,960.0,250-999,estimated,Stable,estimated
3688,26810,Cormorants,Leucocarbo campbelli,Campbell Island Shag,VU,False,False,True,True,False,Not a migrant,True,False,True,10,D2,1000.0,Unknown,estimated,Stable,suspected
3684,26770,Cormorants,Leucocarbo verrucosus,Kerguelen Islands Shag,LC,False,False,True,True,False,Full migrant,True,False,True,0,,19100.0,Unknown,,Unknown,not applicable
3683,26750,Cormorants,Leucocarbo bougainvilliorum,Guanay Cormorant,NT,False,False,True,True,False,Not a migrant,True,False,True,0,A2cd+3cd+4cd,2820000.0,Unknown,estimated,Decreasing,suspected
3682,26940,Cormorants,Phalacrocorax capensis,Cape Cormorant,EN,False,False,True,True,False,Not a migrant,True,False,True,0,A2bc+3bc+4bc,1060000.0,234000,estimated,Decreasing,estimated
3681,26950,Cormorants,Phalacrocorax nigrogularis,Socotra Cormorant,VU,False,False,True,True,False,Full migrant,True,False,True,50,"A2bce+3ce+4bce; B2ab(i,ii,iii,iv,v)",1650000.0,220000,estimated,Decreasing,inferred
3680,26930,Cormorants,Phalacrocorax capillatus,Japanese Cormorant,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1900000.0,Unknown,estimated,Unknown,not applicable
3679,26920,Cormorants,Phalacrocorax carbo,Great Cormorant,LC,False,False,True,True,False,Full migrant,True,True,True,0,,3.23E8,Unknown,estimated,Increasing,suspected
3676,26970,Cormorants,Phalacrocorax fuscicollis,Indian Cormorant,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,8320000.0,Unknown,estimated,Unknown,not applicable
3675,26840,Cormorants,Nannopterum auritum,Double-crested Cormorant,LC,False,False,True,True,False,Full migrant,True,True,True,0,,2.81E7,Unknown,estimated,Increasing,suspected
3674,26850,Cormorants,Nannopterum brasilianum,Neotropical Cormorant,LC,False,False,True,True,False,Not a migrant,True,True,True,0,,3.97E7,Unknown,estimated,Increasing,suspected
3673,26990,Cormorants,Phalacrocorax fuscescens,Black-faced Cormorant,LC,False,False,True,True,False,Not a migrant,True,True,True,0,,1730000.0,Unknown,estimated,Unknown,not applicable
3672,26960,Cormorants,Phalacrocorax neglectus,Bank Cormorant,EN,False,False,True,True,False,Not a migrant,True,False,True,9300,A2ace+3ce+4ace,402000.0,5000,estimated,Decreasing,estimated
3671,26860,Cormorants,Nannopterum harrisi,Flightless Cormorant,VU,False,False,True,True,False,Not a migrant,True,False,True,50,D2,5900.0,Unknown,estimated,Stable,estimated
3670,26870,Cormorants,Urile penicillatus,Brandt's Cormorant,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1650000.0,Unknown,estimated,Decreasing,suspected
3668,26720,Cormorants,Microcarbo melanoleucos,Little Pied Cormorant,LC,False,False,True,True,False,Not a migrant,True,True,True,0,,2.57E7,Unknown,estimated,Unknown,not applicable
3665,26680,Cormorants,Microcarbo coronatus,Crowned Cormorant,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,209000.0,4324,estimated,Stable,suspected
3659,26600,"Gannets, Boobies",Sula leucogaster,Brown Booby,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,2.23E8,Unknown,estimated,Decreasing,suspected
3658,26590,"Gannets, Boobies",Sula sula,Red-footed Booby,LC,False,False,True,False,False,Full migrant,True,False,True,0,,1.85E8,1400000,estimated,Decreasing,suspected
3656,26620,"Gannets, Boobies",Sula variegata,Peruvian Booby,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,1800000.0,Unknown,estimated,Stable,suspected
3655,26610,"Gannets, Boobies",Sula nebouxii,Blue-footed Booby,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,8700000.0,90000,estimated,Decreasing,suspected
3654,26580,"Gannets, Boobies",Morus serrator,Australasian Gannet,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,5390000.0,Unknown,estimated,Increasing,suspected
3653,26570,"Gannets, Boobies",Morus capensis,Cape Gannet,EN,False,False,True,False,False,Not a migrant,True,False,True,440,A2acde+3cde+4acde,326000.0,246000,estimated,Decreasing,estimated
3652,26560,"Gannets, Boobies",Morus bassanus,Northern Gannet,LC,False,False,True,False,False,Full migrant,True,False,True,0,,4.17E7,1500000-1800000,estimated,Increasing,estimated
3651,26550,"Gannets, Boobies",Papasula abbotti,Abbott's Booby,EN,False,False,True,False,False,Full migrant,True,False,True,92,"B2ab(ii,iii)",688000.0,6000,estimated,Stable,estimated
3650,6620,Tropicbirds,Phaethon lepturus,White-tailed Tropicbird,LC,False,False,True,False,False,Full migrant,True,False,True,0,,1.61E8,400000,estimated,Decreasing,suspected
3649,6610,Tropicbirds,Phaethon rubricauda,Red-tailed Tropicbird,LC,False,False,True,False,False,Full migrant,True,False,True,0,,9.51E7,70000,estimated,Decreasing,suspected
3648,6600,Tropicbirds,Phaethon aethereus,Red-billed Tropicbird,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,1.36E8,16000 - 30000,suspected,Decreasing,suspected
3645,6490,Grebes,Podiceps gallardoi,Hooded Grebe,CR,False,False,False,True,False,Full migrant,False,True,True,0,A2abce+4ace,47300.0,650-800,estimated,Stable,observed
3641,6440,Grebes,Podiceps nigricollis,Black-necked Grebe,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.46E8,Unknown,estimated,Unknown,not applicable
3640,6430,Grebes,Podiceps auritus,Horned Grebe,VU,False,False,True,True,False,Full migrant,True,True,True,0,A2abce+3bce+4abce,5.29E7,Unknown,estimated,Decreasing,suspected
3639,6420,Grebes,Podiceps cristatus,Great Crested Grebe,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.83E8,609999-997000,estimated,Unknown,not applicable
3638,6410,Grebes,Podiceps grisegena,Red-necked Grebe,LC,False,False,True,True,False,Full migrant,True,True,True,0,,5.03E7,Unknown,estimated,Decreasing,suspected
3631,6300,Grebes,Tachybaptus pelzelnii,Madagascar Grebe,EN,False,False,False,True,False,Not a migrant,False,True,True,0,C2a(ii),689000.0,1000-2499,estimated,Decreasing,inferred
3323,31290,Auks,Fratercula cirrhata,Tufted Puffin,LC,False,False,True,False,False,Full migrant,True,False,True,0,,1.7E7,2300000,estimated,Stable,suspected
3322,31310,Auks,Fratercula corniculata,Horned Puffin,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,1.09E7,800000,estimated,Decreasing,suspected
3321,31300,Auks,Fratercula arctica,Atlantic Puffin,VU,False,False,True,False,False,Full migrant,True,False,True,0,A4abcde,2.08E7,12000000-14000000,estimated,Decreasing,suspected
3320,31280,Auks,Cerorhinca monocerata,Rhinoceros Auklet,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,1.84E7,Unknown,estimated,Decreasing,suspected
3319,31340,Auks,Aethia pusilla,Least Auklet,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,4510000.0,20000000,estimated,Decreasing,suspected
3318,31350,Auks,Aethia pygmaea,Whiskered Auklet,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,3600000.0,67000,estimated,Decreasing,suspected
3316,31330,Auks,Aethia psittacula,Parakeet Auklet,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,6210000.0,1400000,estimated,Decreasing,suspected
3315,31320,Auks,Ptychoramphus aleuticus,Cassin's Auklet,NT,False,False,True,False,False,Not a migrant,True,False,True,0,A2abce+3bce+4abce,8620000.0,3600000,estimated,Decreasing,estimated
3314,31450,Auks,Synthliboramphus wumizusume,Japanese Murrelet,VU,False,False,True,False,False,Not a migrant,True,False,True,110,C2a(ii),1310000.0,5200-9400,estimated,Decreasing,suspected
3313,31440,Auks,Synthliboramphus antiquus,Ancient Murrelet,LC,False,False,True,False,False,Not a migrant,True,False,True,0,,1.53E7,Unknown,estimated,Decreasing,estimated
3312,31480,Auks,Synthliboramphus craveri,Craveri's Murrelet,VU,False,False,True,False,False,Not a migrant,True,False,True,1700,C2a(ii),549000.0,8000,estimated,Decreasing,inferred
3310,31390,Auks,Brachyramphus brevirostris,Kittlitz's Murrelet,NT,False,False,True,False,False,Not a migrant,True,False,True,0,A4ace,5940000.0,32000-55000,estimated,Decreasing,estimated
3309,31380,Auks,Brachyramphus marmoratus,Marbled Murrelet,EN,False,False,True,False,False,Not a migrant,True,True,True,0,A2bce+3bce+4bce,4790000.0,240000-280000,estimated,Decreasing,estimated
3308,31430,Auks,Cepphus carbo,Spectacled Guillemot,LC,False,False,True,False,False,Full migrant,True,False,True,0,,4160000.0,Unknown,estimated,Decreasing,suspected
3307,31420,Auks,Cepphus columba,Pigeon Guillemot,LC,False,False,True,False,False,Full migrant,True,False,True,0,,1.54E7,Unknown,estimated,Stable,estimated
3306,31410,Auks,Cepphus grylle,Black Guillemot,LC,False,False,True,False,False,Full migrant,True,False,True,0,,4.41E7,400000-1499999,estimated,Unknown,estimated
3304,31500,Auks,Alca torda,Razorbill,LC,False,False,True,False,False,Full migrant,True,False,True,0,,1.95E7,838000-1660000,estimated,Increasing,estimated
3303,31530,Auks,Uria lomvia,Thick-billed Murre,LC,False,False,True,False,False,Full migrant,True,False,True,0,,4.8E7,Unknown,estimated,Increasing,estimated
3302,31540,Auks,Uria aalge,Common Murre,LC,False,False,True,False,False,Full migrant,True,False,True,0,,8.07E7,Unknown,estimated,Increasing,estimated
3301,31520,Auks,Alle alle,Little Auk,LC,False,False,True,False,False,Full migrant,True,False,True,0,,8990000.0,Unknown,estimated,Decreasing,suspected
3300,30930,"Gulls, Terns, Skimmers",Larosterna inca,Inca Tern,NT,False,False,True,True,False,Full migrant,True,False,True,0,A2cde+3cde+4cde,1650000.0,Unknown,unknown,Decreasing,suspected
3299,30050,"Gulls, Terns, Skimmers",Gygis microrhyncha,Little White Tern,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,2850000.0,Unknown,not applicable,Stable,suspected
3296,29970,"Gulls, Terns, Skimmers",Anous tenuirostris,Lesser Noddy,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,1.95E7,Unknown,estimated,Stable,suspected
3295,29980,"Gulls, Terns, Skimmers",Anous minutus,Black Noddy,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,1.64E8,1300000,estimated,Decreasing,suspected
3294,29960,"Gulls, Terns, Skimmers",Anous stolidus,Brown Noddy,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,2.15E8,800000-14000000,estimated,Stable,suspected
3292,30970,"Gulls, Terns, Skimmers",Chlidonias niger,Black Tern,LC,False,False,True,True,False,Full migrant,True,True,True,0,,4.14E7,Unknown,estimated,Decreasing,estimated
3288,30790,"Gulls, Terns, Skimmers",Onychoprion fuscatus,Sooty Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1.95E8,23000000,estimated,Unknown,not applicable
3287,30800,"Gulls, Terns, Skimmers",Onychoprion anaethetus,Bridled Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,2.07E8,400000-1000000,estimated,Unknown,not applicable
3286,30810,"Gulls, Terns, Skimmers",Onychoprion lunatus,Grey-backed Tern,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,2.91E7,Unknown,estimated,Decreasing,suspected
3285,30780,"Gulls, Terns, Skimmers",Onychoprion aleuticus,Aleutian Tern,VU,False,False,True,True,False,Full migrant,True,True,True,0,A2bcde+3bcde+4cde,6660000.0,31000,estimated,Decreasing,inferred
3283,31040,"Gulls, Terns, Skimmers",Sterna repressa,White-cheeked Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,8740000.0,400000,estimated,Decreasing,suspected
3282,30880,"Gulls, Terns, Skimmers",Sternula balaenarum,Damara Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1350000.0,2200-5700,estimated,Decreasing,suspected
3281,30870,"Gulls, Terns, Skimmers",Sternula nereis,Fairy Tern,VU,False,False,True,True,False,Not a migrant,True,False,True,0,C1,1.2E7,2500-9999,estimated,Decreasing,estimated
3280,30860,"Gulls, Terns, Skimmers",Sternula lorata,Peruvian Tern,EN,False,False,True,True,False,Not a migrant,True,False,True,21,C2a(i),67600.0,600-1700,estimated,Decreasing,suspected
3278,30840,"Gulls, Terns, Skimmers",Sternula antillarum,Least Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1.82E7,Unknown,estimated,Decreasing,suspected
3277,30830,"Gulls, Terns, Skimmers",Sternula saundersi,Saunders's Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1.17E7,Unknown,estimated,Decreasing,suspected
3276,30820,"Gulls, Terns, Skimmers",Sternula albifrons,Little Tern,LC,False,False,True,True,False,Full migrant,True,True,True,0,,2.04E8,Unknown,estimated,Decreasing,suspected
3275,31090,"Gulls, Terns, Skimmers",Sterna trudeaui,Snowy-crowned Tern,LC,False,False,True,True,False,Full migrant,True,True,True,0,,2770000.0,670-6700,estimated,Stable,suspected
3274,31080,"Gulls, Terns, Skimmers",Sterna forsteri,Forster's Tern,LC,False,False,True,True,False,Full migrant,True,True,True,0,,8980000.0,Unknown,estimated,Increasing,estimated
3273,31070,"Gulls, Terns, Skimmers",Sterna virgata,Kerguelen Tern,NT,False,False,True,True,False,Not a migrant,True,True,True,7700,D1,398000.0,2300-4300,estimated,Stable,suspected
3272,31060,"Gulls, Terns, Skimmers",Sterna vittata,Antarctic Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,3.95E7,Unknown,estimated,Unknown,
3271,31050,"Gulls, Terns, Skimmers",Sterna paradisaea,Arctic Tern,LC,False,False,True,True,False,Full migrant,True,True,True,0,,6.48E7,Unknown,estimated,Decreasing,suspected
3270,31030,"Gulls, Terns, Skimmers",Sterna hirundo,Common Tern,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.12E8,Unknown,estimated,Unknown,suspected
3269,31020,"Gulls, Terns, Skimmers",Sterna hirundinacea,South American Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1.06E7,Unknown,estimated,Decreasing,suspected
3268,31010,"Gulls, Terns, Skimmers",Sterna sumatrana,Black-naped Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,6.18E7,Unknown,not applicable,Unknown,not applicable
3267,31000,"Gulls, Terns, Skimmers",Sterna striata,White-fronted Tern,NT,False,False,True,True,False,Full migrant,True,True,True,0,A2ce+3ce+4ce,3060000.0,6120-25120,estimated,Decreasing,suspected
3266,30990,"Gulls, Terns, Skimmers",Sterna dougallii,Roseate Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1.84E8,Unknown,estimated,Unknown,not applicable
3265,31150,"Gulls, Terns, Skimmers",Thalasseus sandvicensis,Sandwich Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,9.88E7,325000-430000,estimated,Stable,suspected
3264,31130,"Gulls, Terns, Skimmers",Thalasseus bernsteini,Chinese Crested Tern,CR,False,False,True,True,False,Full migrant,True,False,True,60,"C2a(i,ii); D",114000.0,30-49,estimated,Decreasing,suspected
3263,31170,"Gulls, Terns, Skimmers",Thalasseus bergii,Greater Crested Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,1.42E8,Unknown,estimated,Stable,suspected
3262,31120,"Gulls, Terns, Skimmers",Thalasseus bengalensis,Lesser Crested Tern,LC,False,False,True,True,False,Full migrant,True,False,True,0,,4.15E7,Unknown,estimated,Stable,suspected
